"null"	"Datum"	"Name"	"Ticker"	"Letzter"	"Preis"	"Menge"	"Pos. Veränd."	"Richtung"	"Typ"	"Stop"	"Limit"	"Status"	"Gewinn"	"Gewinn pro Einheit"	"Trail. Stop"	"% Gap"	"Bid"	"Spread"	"Ask"	"Gültigkeit"	"Kommentar"	"Dauer"	"Typ"	"Sektor"	"Börsenplatz"	"Währung"	
""	"9 Juni 2025, 10:36:31"	"TESLA"	"TSLA"	""	"288,05$"	"-20"	"-10 => -30"	"Verkauf"	"Limit"	""	"288,05$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Juni 2025, 09:37:51"	"Spot  Gold"	"XAUUSD"	""	"3.322,68$"	"-25"	"25 => 0"	"Verkauf"	"Stop"	"3.322,87$"	""	"Ausgeführt"	"-3,10$"	"-0,124"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	"235M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Juni 2025, 21:28:36"	"TESLA"	"TSLA"	""	"297,69$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"297,69$"	"Ausgeführt"	"-"	"-"	""	""	"376,82"	"0,02%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"6 Juni 2025, 20:12:35"	"Spot  Gold"	"XAUUSD"	""	"3.317,10$"	"5"	"20 => 25"	"Kauf"	"Limit"	""	"3.317,30$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Juni 2025, 16:19:13"	"Spot  Gold"	"XAUUSD"	""	"3.324,23$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"3.325,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,22"	"4.000,40"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"3 Juni 2025, 00:11:27"	"Spot  Gold"	"XAUUSD"	""	"3.386,74$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"USD"	""	"Ausgeführt"	"-291,70$"	"-14,585"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"13,3M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"2 Juni 2025, 20:29:15"	"Spot  Gold"	"XAUUSD"	""	"3.372,15$"	"-20"	"0 => -20"	"Verkauf"	"Limit"	""	"3.372,04$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"2 Juni 2025, 15:28:00"	"PEPSICO"	"PEP"	""	"131,00$"	"50"	"0 => 50"	"Kauf"	"Limit"	""	"131,00$"	"Ausgeführt"	"-"	"-"	""	""	"140,99"	"0,89%"	"142,24"	"Kein Limit"	""	""	"AKT"	"Verbrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"30 Mai 2025, 03:18:39"	"Spot  Gold"	"XAUUSD"	""	"3.319,38$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"3.319,22$"	""	"Ausgeführt"	"-72,60$"	"-2,42"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"10,6M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"30 Mai 2025, 00:22:42"	"Spot  Gold"	"XAUUSD"	""	"3.316,96$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"3.316,95$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"30 Mai 2025, 00:01:14"	"Spot  Gold"	"XAUUSD"	""	"3.320,95$"	"30"	"-30 => 0"	"Kauf"	"Stop"	"3.320,37$"	""	"Ausgeführt"	"+30,60$"	"+1,02"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"21,4M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"29 Mai 2025, 18:03:59"	"Spot  Gold"	"XAUUSD"	""	"3.321,97$"	"-30"	"0 => -30"	"Verkauf"	"Limit"	""	"3.321,96$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"29 Mai 2025, 18:01:06"	"Spot  Gold"	"XAUUSD"	""	"3.320,53$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"3.320,69$"	""	"Ausgeführt"	"-2,40$"	"-0,08"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"107M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"28 Mai 2025, 12:14:07"	"Spot  Gold"	"XAUUSD"	""	"3.320,61$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"3.320,80$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"28 Mai 2025, 12:12:05"	"Spot  Gold"	"XAUUSD"	""	"3.323,24$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"33.313,00$"	""	"Ausgeführt"	"+331,05$"	"+11,035"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"104M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Mai 2025, 09:52:54"	"Spot  Gold"	"XAUUSD"	""	"3.294,87$"	"5"	"25 => 30"	"Kauf"	"Limit"	""	"3.295,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Mai 2025, 09:51:07"	"Spot  Gold"	"XAUUSD"	""	"3.299,52$"	"10"	"15 => 25"	"Kauf"	"Limit"	""	"3.302,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"27 Mai 2025, 09:00:17"	"RHEINMETALL"	"RHM"	""	"1.863,0€"	"-2"	"2 => 0"	"Verkauf"	"Limit"	""	"1.846,0€"	"Ausgeführt"	"+506,00€"	"+15,71%"	""	""	"954,6"	"0,14%"	"955,9"	"Kein Limit"	""	"1,21B"	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"27 Mai 2025, 07:26:58"	"Spot  Gold"	"XAUUSD"	""	"3.326,44$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"3.326,48$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"23 Mai 2025, 13:51:13"	"STABILUS"	"STM"	""	"24,50€"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"24,50€"	""	"Ausgeführt"	"-70,00€"	"-2,78%"	""	""	"15,90"	"7,42%"	"17,08"	"Kein Limit"	""	"104M"	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"22 Mai 2025, 16:00:39"	"PALO ALTO NETWORKS"	"XAUUSD"	""	"3.285,23$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"3.286,00$"	""	"Ausgeführt"	"+8,60$"	"+0,573"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"10,8M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"22 Mai 2025, 13:00:04"	"Spot  Gold"	"XAUUSD"	""	"3.284,66$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"3.285,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"22 Mai 2025, 10:36:18"	"Spot  Gold"	"XAUUSD"	""	"3.311,54$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"3.312,00$"	""	"Ausgeführt"	"+39,40$"	"+2,627"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	"1,22B"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"22 Mai 2025, 09:00:07"	"STABILUS"	"STM"	""	"25,20€"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"25,50€"	"Ausgeführt"	"-"	"-"	""	""	"15,90"	"7,42%"	"17,08"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"13 Mai 2025, 09:23:25"	"RHEINMETALL"	"RHM"	""	"1.610,0€"	"2"	"0 => 2"	"Kauf"	"Limit"	"USD"	"1.610,0€"	"Ausgeführt"	"-"	"-"	""	""	"954,6"	"0,14%"	"955,9"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"13 Mai 2025, 03:33:12"	"Spot  Gold"	"XAUUSD"	""	"3.224,74$"	"5"	"10 => 15"	"Kauf"	"Limit"	""	"3.224,80$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,18"	"0,21"	"4.000,39"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"12 Mai 2025, 10:14:22"	"Spot  Silver"	"XAGUSD"	""	"31,9000$"	"-500"	"500 => 0"	"Verkauf"	"Stop"	"31,9040$"	""	"Ausgeführt"	"-336,00$"	"-0,6720"	""	""	"57,5590"	"0,0060"	"57,5650"	"Kein Limit"	""	"399M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"9 Mai 2025, 15:30:24"	"TESLA"	"TSLA"	""	"291,70$"	"-10"	"10 => 0"	"Verkauf"	"Limit"	""	"291,70$"	"Ausgeführt"	"+502,90$"	"+20,83%"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	"1,97B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"8 Mai 2025, 08:14:15"	"Spot  Gold"	"XAUUSD"	""	"3.351,00$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"3.351,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,20"	"0,26"	"4.000,46"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Mai 2025, 19:21:18"	"Spot  Silver"	"XAGUSD"	""	"32,5720$"	"500"	"0 => 500"	"Kauf"	"Limit"	""	"32,5760$"	"Ausgeführt"	"-"	"-"	""	""	"57,5590"	"0,0060"	"57,5650"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Mai 2025, 17:27:59"	"Spot EUR/USD"	"EURUSD"	""	"1,13450$"	"22.248"	""	"Kauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"7 Mai 2025, 11:26:54"	"DEUTSCHE BANK"	"DBK"	""	"23,540€"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"23,550€"	""	"Ausgeführt"	"+1,00€"	"+0,04%"	""	""	"30,125"	"0,15%"	"30,170"	"Kein Limit"	""	"84,4M"	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"7 Mai 2025, 09:18:48"	"CARL ZEISS MEDITEC"	"AFX"	""	"59,35€"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"59,40€"	""	"Ausgeführt"	"+35,00€"	"+0,59%"	""	""	"27,02"	"4,07%"	"28,12"	"Kein Limit"	""	"79,8M"	"AKT"	"Gesundheitswesen"	"XETRA"	"EUR"	
""	"6 Mai 2025, 18:24:32"	"Spot  Gold"	"XAUUSD"	""	"3.402,05$"	"5"	"-5 => 0"	"Kauf"	"Stop"	"3.402,04$"	""	"Ausgeführt"	"-32,76$"	"-6,552"	""	""	"4.000,20"	"0,29"	"4.000,49"	"Kein Limit"	""	"2,53M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Mai 2025, 17:42:23"	"Spot  Gold"	"XAUUSD"	""	"3.395,50$"	"-5"	"0 => -5"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"4.000,20"	"0,29"	"4.000,49"	"Tagesende"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Mai 2025, 17:42:05"	"Spot  Gold"	"XAUUSD"	""	"3.396,57$"	"5"	"-5 => 0"	"Kauf"	"Stop"	"3.396,19$"	""	"Ausgeführt"	"-2,40$"	"-0,48"	""	""	"4.000,20"	"0,29"	"4.000,49"	"Kein Limit"	""	"1.000"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Mai 2025, 17:42:04"	"Spot  Gold"	"XAUUSD"	""	"3.396,09$"	"-5"	"0 => -5"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"4.000,20"	"0,29"	"4.000,49"	"Tagesende"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Mai 2025, 12:00:02"	"DEUTSCHE BANK"	"DBK"	""	"23,530€"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"23,530€"	"Ausgeführt"	"-"	"-"	""	""	"30,125"	"0,15%"	"30,170"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"6 Mai 2025, 11:08:14"	"CARL ZEISS MEDITEC"	"AFX"	""	"59,00€"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"59,00€"	"Ausgeführt"	"-"	"-"	""	""	"27,02"	"4,07%"	"28,12"	"Kein Limit"	""	""	"AKT"	"Gesundheitswesen"	"XETRA"	"EUR"	
""	"6 Mai 2025, 07:25:25"	"Spot  Silver"	"XAGUSD"	"USD"	"32,9890$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"32,9940$"	""	"Ausgeführt"	"+1,70$"	"+0,0170"	""	""	"57,5590"	"0,0060"	"57,5650"	"Kein Limit"	""	"13,1M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Mai 2025, 04:47:34"	"Spot  Gold"	"XAUUSD"	""	"3.362,62$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"3.363,00$"	""	"Ausgeführt"	"+2,15$"	"+0,215"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	"1,14B"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Mai 2025, 03:47:00"	"Spot  Silver"	"XAGUSD"	""	"32,9720$"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"32,9740$"	"Ausgeführt"	"-"	"-"	""	""	"57,5590"	"0,0060"	"57,5650"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"23 Apr. 2025, 00:00:00"	"Spot  Gold"	"XAUUSD"	""	"3.362,41$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"3.376,86$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"22 Apr. 2025, 21:36:33"	"NVIDIA"	"NVDA"	""	"97,58$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"97,58$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Apr. 2025, 21:30:02"	"NVIDIA"	"NVDA"	""	"97,63$"	"30"	"-30 => 0"	"Kauf"	"Limit"	""	"97,63$"	"Ausgeführt"	"+25,35$"	"+0,86%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"3,67M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Apr. 2025, 20:28:53"	"NVIDIA"	"NVDA"	""	"98,47$"	"-30"	"0 => -30"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Apr. 2025, 19:07:32"	"NVIDIA"	"NVDA"	""	"95,20$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"95,20$"	""	"Ausgeführt"	"-110,31$"	"-3,72%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"28,3M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Apr. 2025, 15:46:47"	"AMAZON"	"AMZN"	""	"167,40$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"167,40$"	"Ausgeführt"	"-"	"-"	""	""	"234,51"	"0,21%"	"235,00"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"21 Apr. 2025, 14:55:23"	"Spot  Gold"	"XAUUSD"	""	"3.411,83$"	"-10"	"10 => 0"	"Verkauf"	"Limit"	""	"3.411,75$"	"Ausgeführt"	"+3.621,20$"	"+362,12"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	"1,46B"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"21 Apr. 2025, 11:15:48"	"NVIDIA"	"NVDA"	""	"98,88$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"98,88$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"16 Apr. 2025, 19:55:15"	"TESLA"	"TSLA"	""	"241,41$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"241,41$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"11 Apr. 2025, 18:39:01"	"TESLA"	"TSLA"	""	"247,05$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"247,00$"	""	"Ausgeführt"	"+8,50$"	"+0,34%"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	"74,9M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"10 Apr. 2025, 21:50:00"	"TESLA"	"TSLA"	""	"247,90$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"247,90$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"10 Apr. 2025, 16:59:33"	"AMAZON"	"AMZN"	""	"182,75$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"182,75$"	""	"Ausgeführt"	"+27,52$"	"+1,53%"	""	""	"234,51"	"0,21%"	"235,00"	"Kein Limit"	""	"172M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"8 Apr. 2025, 17:06:26"	"AMAZON"	"AMZN"	""	"180,00$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"180,00$"	"Ausgeführt"	"-"	"-"	""	""	"234,51"	"0,21%"	"235,00"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"4 Apr. 2025, 16:06:07"	"Spot  Gold"	"XAUUSD"	""	"3.049,71$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"3.050,00$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"3 Apr. 2025, 15:30:14"	"AMAZON"	"AMZN"	""	"182,91$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"185,76$"	""	"Ausgeführt"	"-120,89$"	"-6,20%"	""	""	"234,51"	"0,21%"	"235,00"	"Kein Limit"	""	"1,12B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"2 Apr. 2025, 22:29:25"	"PALO ALTO NETWORKS"	"XAUUSD"	""	"3.143,06$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"3.140,00$"	""	"Ausgeführt"	"-348,56$"	"-34,856"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	"102M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"1 Apr. 2025, 18:49:12"	"TESLA"	"TSLA"	""	"273,10$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"273,11$"	""	"Ausgeführt"	"-5,45$"	"-0,20%"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	"498.000"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"1 Apr. 2025, 18:40:54"	"TESLA"	"TSLA"	""	"272,55$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"272,55$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"1 Apr. 2025, 18:21:54"	"META PLATFORMS"	"META"	""	"585,89$"	"-6"	"6 => 0"	"Verkauf"	"Stop"	"USD"	""	"Ausgeführt"	"+9,39$"	"+0,27%"	""	""	"558,00"	"0,13%"	"558,73"	"Kein Limit"	""	"961M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"1 Apr. 2025, 18:16:45"	"Spot  Gold"	"XAUUSD"	""	"3.108,20$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"3.108,16$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"1 Apr. 2025, 18:12:23"	"Spot  Gold"	"XAUUSD"	""	"3.107,95$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"3.108,32$"	""	"Ausgeführt"	"+1.671,40$"	"+167,14"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	"3,45B"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"21 März 2025, 15:30:12"	"AMAZON"	"AMZN"	""	"195,00$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"195,00$"	"Ausgeführt"	"-"	"-"	""	""	"234,51"	"0,21%"	"235,00"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"21 März 2025, 14:30:19"	"META PLATFORMS"	"META"	""	"584,33$"	"6"	"0 => 6"	"Kauf"	"Stop"	"584,00$"	""	"Ausgeführt"	"-"	"-"	""	""	"558,00"	"0,13%"	"558,73"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 März 2025, 14:30:00"	"META PLATFORMS"	"META"	""	"583,55$"	"6"	"-6 => 0"	"Kauf"	"Limit"	""	"588,00$"	"Ausgeführt"	"+118,08$"	"+3,26%"	""	""	"558,00"	"0,13%"	"558,73"	"Kein Limit"	""	"76,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 März 2025, 09:00:03"	"NVIDIA"	"NVDA"	""	"118,05$"	"10"	"-10 => 0"	"Kauf"	"Limit"	""	"118,05$"	"Ausgeführt"	"+3,40$"	"+0,29%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"51,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 März 2025, 18:38:24"	"NVIDIA"	"NVDA"	""	"118,39$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"118,39$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"USD"	"NASDAQ ETH"	"USD"	
""	"20 März 2025, 17:12:26"	"META PLATFORMS"	"META"	""	"603,23$"	"-6"	"0 => -6"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"558,00"	"0,13%"	"558,73"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"19 März 2025, 20:07:09"	"TESLA"	"TSLA"	""	"240,06$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"240,00$"	""	"Ausgeführt"	"-147,75$"	"-6,56%"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	"88,6M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"18 März 2025, 19:30:14"	"TESLA"	"TSLA"	""	"225,29$"	"-10"	"0 => -10"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,05%"	"376,88"	"Tagesende"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"28 Feb. 2025, 18:13:50"	"Spot EUR/USD"	"EURUSD"	""	"1,04070$"	"-16.411"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"27 Feb. 2025, 20:33:12"	"ASML NEW YORK REGISTRY SHARES"	"ASML"	""	"713,42$"	"-6"	"6 => 0"	"Verkauf"	"Stop"	"713,97$"	""	"Ausgeführt"	"-231,75$"	"-5,14%"	""	""	"1.821,04"	"0,33%"	"1.827,00"	"Kein Limit"	""	"2,35B"	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"21 Feb. 2025, 16:29:19"	"AMAZON"	"PANW"	""	"219,52$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"219,50$"	""	"Ausgeführt"	"+14,42$"	"+0,33%"	""	""	"234,51"	"0,21%"	"235,00"	"Kein Limit"	""	"3,63B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"20 Feb. 2025, 18:59:28"	"Spot  Gold"	"XAUUSD"	""	"2.940,81$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"2.941,32$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,23"	"0,26"	"4.000,49"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"19 Feb. 2025, 15:30:45"	"META PLATFORMS"	"META"	""	"701,85$"	"-6"	"6 => 0"	"Verkauf"	"Stop"	"702,58$"	""	"Ausgeführt"	"+16,02$"	"+0,38%"	""	""	"558,00"	"0,13%"	"558,73"	"Kein Limit"	""	"1,64B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Feb. 2025, 15:30:00"	"TESLA"	"TSLA"	""	"360,56$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"360,00$"	""	"Ausgeführt"	"-174,80$"	"-5,10%"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	"157M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"12 Feb. 2025, 19:52:12"	"TESLA"	"TSLA"	""	"343,08$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"343,08$"	"Ausgeführt"	"-"	"-"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"12 Feb. 2025, 19:43:18"	"TESLA"	"TSLA"	""	"342,70$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"342,79$"	""	"Ausgeführt"	"-0,18$"	"-0,01%"	""	""	"376,70"	"0,05%"	"376,88"	"Kein Limit"	""	"3,63M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
